symbol,root,expiry,option_type,strike,bid,ask,midpoint,spread,relative_spread,local_price_screen_pass,exclusion_reasons,warnings
SPXW260924P07365000,SPXW,2026-09-24,P,7365.0,2.15,2.25,2.2,0.10000000000000009,0.04545454545454549,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07370000,SPXW,2026-09-24,C,7370.0,285.0,304.1,294.55,19.100000000000023,0.06484467832286546,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07370000,SPXW,2026-09-24,P,7370.0,2.2,2.3,2.25,0.09999999999999964,0.04444444444444429,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07375000,SPXW,2026-09-24,C,7375.0,280.0,300.2,290.1,20.19999999999999,0.06963116166839016,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07375000,SPXW,2026-09-24,P,7375.0,2.3,2.4,2.3499999999999996,0.10000000000000009,0.04255319148936175,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07380000,SPXW,2026-09-24,C,7380.0,275.1,295.2,285.15,20.099999999999966,0.07048921620199883,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07380000,SPXW,2026-09-24,P,7380.0,2.35,2.45,2.4000000000000004,0.10000000000000009,0.0416666666666667,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07385000,SPXW,2026-09-24,C,7385.0,270.1,290.0,280.05,19.899999999999977,0.07105873951080156,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07385000,SPXW,2026-09-24,P,7385.0,2.45,2.55,2.5,0.09999999999999964,0.039999999999999855,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07390000,SPXW,2026-09-24,C,7390.0,264.3,284.4,274.35,20.099999999999966,0.07326407873154717,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07390000,SPXW,2026-09-24,P,7390.0,2.5,2.65,2.575,0.1499999999999999,0.05825242718446598,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07395000,SPXW,2026-09-24,C,7395.0,260.3,279.5,269.9,19.19999999999999,0.07113745831789547,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07395000,SPXW,2026-09-24,P,7395.0,2.6,2.7,2.6500000000000004,0.10000000000000009,0.0377358490566038,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07400000,SPXW,2026-09-24,C,7400.0,254.5,275.7,265.1,21.19999999999999,0.07996982270841187,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07400000,SPXW,2026-09-24,P,7400.0,2.7,2.8,2.75,0.09999999999999964,0.03636363636363624,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07405000,SPXW,2026-09-24,C,7405.0,250.6,270.8,260.7,20.200000000000017,0.07748369773686237,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07405000,SPXW,2026-09-24,P,7405.0,2.8,2.9,2.8499999999999996,0.10000000000000009,0.03508771929824565,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07410000,SPXW,2026-09-24,C,7410.0,245.6,264.8,255.2,19.200000000000017,0.07523510971786841,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07410000,SPXW,2026-09-24,P,7410.0,2.9,3.1,3.0,0.20000000000000018,0.06666666666666672,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07415000,SPXW,2026-09-24,C,7415.0,240.7,261.0,250.85,20.30000000000001,0.08092485549132952,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07415000,SPXW,2026-09-24,P,7415.0,3.0,3.2,3.1,0.20000000000000018,0.06451612903225812,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07420000,SPXW,2026-09-24,C,7420.0,235.9,255.1,245.5,19.19999999999999,0.07820773930753559,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07420000,SPXW,2026-09-24,P,7420.0,3.1,3.3,3.2,0.19999999999999973,0.06249999999999992,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07425000,SPXW,2026-09-24,C,7425.0,230.8,250.2,240.5,19.399999999999977,0.08066528066528057,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07425000,SPXW,2026-09-24,P,7425.0,3.3,3.4,3.3499999999999996,0.10000000000000009,0.029850746268656747,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07430000,SPXW,2026-09-24,C,7430.0,225.2,245.3,235.25,20.100000000000023,0.08544102019128597,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07430000,SPXW,2026-09-24,P,7430.0,3.4,3.6,3.5,0.20000000000000018,0.0571428571428572,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07435000,SPXW,2026-09-24,C,7435.0,221.3,241.5,231.4,20.19999999999999,0.0872947277441659,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07435000,SPXW,2026-09-24,P,7435.0,3.5,3.7,3.6,0.20000000000000018,0.0555555555555556,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07440000,SPXW,2026-09-24,C,7440.0,216.2,235.6,225.89999999999998,19.400000000000006,0.08587870739265165,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07440000,SPXW,2026-09-24,P,7440.0,3.6,3.8,3.7,0.19999999999999973,0.05405405405405398,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07445000,SPXW,2026-09-24,C,7445.0,210.8,230.7,220.75,19.899999999999977,0.09014722536806331,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07445000,SPXW,2026-09-24,P,7445.0,3.8,4.0,3.9,0.20000000000000018,0.05128205128205133,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07450000,SPXW,2026-09-24,C,7450.0,209.1,222.8,215.95,13.700000000000017,0.06344061125260485,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07450000,SPXW,2026-09-24,P,7450.0,4.0,4.2,4.1,0.20000000000000018,0.0487804878048781,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07455000,SPXW,2026-09-24,C,7455.0,204.1,217.8,210.95,13.700000000000017,0.064944299597061,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07455000,SPXW,2026-09-24,P,7455.0,4.1,4.3,4.199999999999999,0.20000000000000018,0.04761904761904767,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07460000,SPXW,2026-09-24,C,7460.0,199.1,212.9,206.0,13.800000000000011,0.06699029126213597,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07460000,SPXW,2026-09-24,P,7460.0,4.3,4.5,4.4,0.20000000000000018,0.04545454545454549,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07465000,SPXW,2026-09-24,C,7465.0,194.4,208.1,201.25,13.699999999999989,0.06807453416149063,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07465000,SPXW,2026-09-24,P,7465.0,4.5,4.7,4.6,0.20000000000000018,0.04347826086956526,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07470000,SPXW,2026-09-24,C,7470.0,189.5,203.3,196.4,13.800000000000011,0.07026476578411411,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07470000,SPXW,2026-09-24,P,7470.0,4.7,4.9,4.800000000000001,0.20000000000000018,0.0416666666666667,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07475000,SPXW,2026-09-24,C,7475.0,184.9,199.0,191.95,14.099999999999994,0.0734566293305548,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07475000,SPXW,2026-09-24,P,7475.0,5.0,5.1,5.05,0.09999999999999964,0.019801980198019733,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07480000,SPXW,2026-09-24,C,7480.0,180.1,193.8,186.95,13.700000000000017,0.07328162610323626,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07480000,SPXW,2026-09-24,P,7480.0,5.2,5.4,5.300000000000001,0.20000000000000018,0.0377358490566038,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07485000,SPXW,2026-09-24,C,7485.0,175.3,189.0,182.15,13.699999999999989,0.0752127367554213,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07485000,SPXW,2026-09-24,P,7485.0,5.4,5.6,5.5,0.1999999999999993,0.03636363636363624,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07490000,SPXW,2026-09-24,C,7490.0,170.6,184.3,177.45,13.700000000000017,0.07720484643561577,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07490000,SPXW,2026-09-24,P,7490.0,5.7,5.9,5.800000000000001,0.20000000000000018,0.03448275862068968,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07495000,SPXW,2026-09-24,C,7495.0,165.9,179.6,172.75,13.699999999999989,0.07930535455861064,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07495000,SPXW,2026-09-24,P,7495.0,5.9,6.1,6.0,0.1999999999999993,0.033333333333333215,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07500000,SPXW,2026-09-24,C,7500.0,161.2,175.3,168.25,14.100000000000023,0.08380386329866284,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07500000,SPXW,2026-09-24,P,7500.0,6.2,6.4,6.300000000000001,0.20000000000000018,0.03174603174603177,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07505000,SPXW,2026-09-24,C,7505.0,156.5,170.2,163.35,13.699999999999989,0.08386899295990198,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07505000,SPXW,2026-09-24,P,7505.0,6.5,6.7,6.6,0.20000000000000018,0.03030303030303033,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07510000,SPXW,2026-09-24,C,7510.0,151.8,165.5,158.65,13.699999999999989,0.08635360857232895,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07510000,SPXW,2026-09-24,P,7510.0,6.8,7.1,6.949999999999999,0.2999999999999998,0.04316546762589926,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07515000,SPXW,2026-09-24,C,7515.0,147.1,160.8,153.95,13.700000000000017,0.08898993179603779,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07515000,SPXW,2026-09-24,P,7515.0,7.2,7.4,7.300000000000001,0.20000000000000018,0.027397260273972626,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07520000,SPXW,2026-09-24,C,7520.0,142.5,156.2,149.35,13.699999999999989,0.09173083361231998,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07520000,SPXW,2026-09-24,P,7520.0,7.6,7.8,7.699999999999999,0.20000000000000018,0.025974025974026,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07525000,SPXW,2026-09-24,C,7525.0,137.9,151.6,144.75,13.699999999999989,0.09464594127806555,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07525000,SPXW,2026-09-24,P,7525.0,7.9,8.2,8.05,0.29999999999999893,0.03726708074534148,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07530000,SPXW,2026-09-24,C,7530.0,133.3,147.3,140.3,14.0,0.09978617248752672,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07530000,SPXW,2026-09-24,P,7530.0,8.4,8.6,8.5,0.1999999999999993,0.0235294117647058,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07535000,SPXW,2026-09-24,C,7535.0,128.8,142.5,135.65,13.699999999999989,0.10099520825654248,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07535000,SPXW,2026-09-24,P,7535.0,8.8,9.0,8.9,0.1999999999999993,0.02247191011235947,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07540000,SPXW,2026-09-24,C,7540.0,125.1,139.0,132.05,13.900000000000006,0.10526315789473688,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07540000,SPXW,2026-09-24,P,7540.0,9.3,9.5,9.4,0.1999999999999993,0.021276595744680774,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07545000,SPXW,2026-09-24,C,7545.0,119.7,133.4,126.55000000000001,13.700000000000003,0.10825760568945082,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07545000,SPXW,2026-09-24,P,7545.0,9.8,10.0,9.9,0.1999999999999993,0.02020202020202013,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07550000,SPXW,2026-09-24,C,7550.0,115.3,129.0,122.15,13.700000000000003,0.11215718379042162,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07550000,SPXW,2026-09-24,P,7550.0,10.3,10.6,10.45,0.29999999999999893,0.028708133971291766,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07555000,SPXW,2026-09-24,C,7555.0,110.9,124.5,117.7,13.599999999999994,0.11554800339847064,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07555000,SPXW,2026-09-24,P,7555.0,10.9,11.1,11.0,0.1999999999999993,0.01818181818181812,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07560000,SPXW,2026-09-24,C,7560.0,109.1,117.7,113.4,8.600000000000009,0.07583774250440924,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07560000,SPXW,2026-09-24,P,7560.0,11.5,11.7,11.6,0.1999999999999993,0.01724137931034477,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07565000,SPXW,2026-09-24,C,7565.0,104.9,113.7,109.30000000000001,8.799999999999997,0.08051235132662393,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07565000,SPXW,2026-09-24,P,7565.0,12.2,12.4,12.3,0.20000000000000107,0.0162601626016261,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07570000,SPXW,2026-09-24,C,7570.0,100.4,109.0,104.7,8.599999999999994,0.08213944603629411,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07570000,SPXW,2026-09-24,P,7570.0,12.9,13.1,13.0,0.1999999999999993,0.01538461538461533,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07575000,SPXW,2026-09-24,C,7575.0,96.6,104.8,100.69999999999999,8.200000000000003,0.08142999006951344,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07575000,SPXW,2026-09-24,P,7575.0,13.6,13.8,13.7,0.20000000000000107,0.01459854014598548,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07580000,SPXW,2026-09-24,C,7580.0,91.9,100.4,96.15,8.5,0.08840353614144565,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07580000,SPXW,2026-09-24,P,7580.0,14.4,14.6,14.5,0.1999999999999993,0.013793103448275813,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07585000,SPXW,2026-09-24,C,7585.0,88.0,96.6,92.3,8.599999999999994,0.09317443120260016,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07585000,SPXW,2026-09-24,P,7585.0,15.2,15.4,15.3,0.20000000000000107,0.013071895424836671,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07590000,SPXW,2026-09-24,C,7590.0,85.4,89.3,87.35,3.8999999999999915,0.04464796794504856,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07590000,SPXW,2026-09-24,P,7590.0,16.1,16.3,16.200000000000003,0.1999999999999993,0.012345679012345633,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07595000,SPXW,2026-09-24,C,7595.0,81.4,85.3,83.35,3.8999999999999915,0.04679064187162558,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07595000,SPXW,2026-09-24,P,7595.0,17.0,17.3,17.15,0.3000000000000007,0.017492711370262433,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07600000,SPXW,2026-09-24,C,7600.0,77.4,81.3,79.35,3.8999999999999915,0.04914933837429101,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07600000,SPXW,2026-09-24,P,7600.0,18.0,18.3,18.15,0.3000000000000007,0.016528925619834753,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07605000,SPXW,2026-09-24,C,7605.0,72.9,77.4,75.15,4.5,0.05988023952095808,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07605000,SPXW,2026-09-24,P,7605.0,19.1,19.3,19.200000000000003,0.1999999999999993,0.010416666666666628,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07610000,SPXW,2026-09-24,C,7610.0,71.3,71.7,71.5,0.4000000000000057,0.005594405594405674,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07610000,SPXW,2026-09-24,P,7610.0,20.2,20.5,20.35,0.3000000000000007,0.014742014742014775,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07615000,SPXW,2026-09-24,C,7615.0,67.5,67.9,67.7,0.4000000000000057,0.005908419497784426,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07615000,SPXW,2026-09-24,P,7615.0,21.4,21.7,21.549999999999997,0.3000000000000007,0.013921113689095162,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07620000,SPXW,2026-09-24,C,7620.0,63.8,64.2,64.0,0.4000000000000057,0.006250000000000089,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07620000,SPXW,2026-09-24,P,7620.0,22.7,23.0,22.85,0.3000000000000007,0.01312910284463898,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07625000,SPXW,2026-09-24,C,7625.0,60.2,60.6,60.400000000000006,0.3999999999999986,0.0066225165562913664,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07625000,SPXW,2026-09-24,P,7625.0,24.1,24.4,24.25,0.29999999999999716,0.01237113402061844,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07630000,SPXW,2026-09-24,C,7630.0,56.7,57.0,56.85,0.29999999999999716,0.005277044854881216,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07630000,SPXW,2026-09-24,P,7630.0,25.5,25.8,25.65,0.3000000000000007,0.011695906432748567,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07635000,SPXW,2026-09-24,C,7635.0,53.2,53.6,53.400000000000006,0.3999999999999986,0.0074906367041198225,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07635000,SPXW,2026-09-24,P,7635.0,27.1,27.4,27.25,0.29999999999999716,0.011009174311926502,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07640000,SPXW,2026-09-24,C,7640.0,49.8,50.2,50.0,0.4000000000000057,0.008000000000000113,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07640000,SPXW,2026-09-24,P,7640.0,28.7,29.0,28.85,0.3000000000000007,0.010398613518197597,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07645000,SPXW,2026-09-24,C,7645.0,46.6,46.9,46.75,0.29999999999999716,0.00641711229946518,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07645000,SPXW,2026-09-24,P,7645.0,30.4,30.8,30.6,0.40000000000000213,0.013071895424836671,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07650000,SPXW,2026-09-24,C,7650.0,43.4,43.8,43.599999999999994,0.3999999999999986,0.009174311926605474,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07650000,SPXW,2026-09-24,P,7650.0,32.3,32.6,32.45,0.30000000000000426,0.009244992295839884,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07655000,SPXW,2026-09-24,C,7655.0,40.4,40.7,40.55,0.30000000000000426,0.007398273736128343,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07655000,SPXW,2026-09-24,P,7655.0,34.2,34.6,34.400000000000006,0.3999999999999986,0.011627906976744143,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07660000,SPXW,2026-09-24,C,7660.0,37.4,37.8,37.599999999999994,0.3999999999999986,0.010638297872340389,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07660000,SPXW,2026-09-24,P,7660.0,36.3,36.6,36.45,0.30000000000000426,0.008230452674897236,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07665000,SPXW,2026-09-24,C,7665.0,34.6,34.9,34.75,0.29999999999999716,0.008633093525179774,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07665000,SPXW,2026-09-24,P,7665.0,38.4,38.8,38.599999999999994,0.3999999999999986,0.010362694300518099,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07670000,SPXW,2026-09-24,C,7670.0,31.9,32.2,32.05,0.30000000000000426,0.009360374414976733,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07670000,SPXW,2026-09-24,P,7670.0,40.7,41.1,40.900000000000006,0.3999999999999986,0.009779951100244462,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07675000,SPXW,2026-09-24,C,7675.0,29.3,29.6,29.450000000000003,0.3000000000000007,0.010186757215619718,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07675000,SPXW,2026-09-24,P,7675.0,43.1,43.5,43.3,0.3999999999999986,0.009237875288683571,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07680000,SPXW,2026-09-24,C,7680.0,26.9,27.2,27.049999999999997,0.3000000000000007,0.01109057301293903,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07680000,SPXW,2026-09-24,P,7680.0,45.7,46.0,45.85,0.29999999999999716,0.006543075245365259,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07685000,SPXW,2026-09-24,C,7685.0,24.6,24.8,24.700000000000003,0.1999999999999993,0.008097165991902805,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07685000,SPXW,2026-09-24,P,7685.0,48.3,48.7,48.5,0.4000000000000057,0.008247422680412488,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07690000,SPXW,2026-09-24,C,7690.0,22.4,22.6,22.5,0.20000000000000284,0.008888888888889016,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07690000,SPXW,2026-09-24,P,7690.0,51.1,51.5,51.3,0.3999999999999986,0.007797270955165665,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07695000,SPXW,2026-09-24,C,7695.0,20.3,20.5,20.4,0.1999999999999993,0.009803921568627416,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07695000,SPXW,2026-09-24,P,7695.0,54.0,54.4,54.2,0.3999999999999986,0.007380073800737981,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07700000,SPXW,2026-09-24,C,7700.0,18.3,18.6,18.450000000000003,0.3000000000000007,0.016260162601626053,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07700000,SPXW,2026-09-24,P,7700.0,57.1,57.4,57.25,0.29999999999999716,0.005240174672489033,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07705000,SPXW,2026-09-24,C,7705.0,16.5,16.7,16.6,0.1999999999999993,0.012048192771084293,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07705000,SPXW,2026-09-24,P,7705.0,60.2,60.6,60.400000000000006,0.3999999999999986,0.0066225165562913664,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07710000,SPXW,2026-09-24,C,7710.0,14.8,15.0,14.9,0.1999999999999993,0.01342281879194626,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07710000,SPXW,2026-09-24,P,7710.0,61.8,65.8,63.8,4.0,0.06269592476489029,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07715000,SPXW,2026-09-24,C,7715.0,13.3,13.5,13.4,0.1999999999999993,0.014925373134328304,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07715000,SPXW,2026-09-24,P,7715.0,65.3,69.2,67.25,3.9000000000000057,0.05799256505576217,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07720000,SPXW,2026-09-24,C,7720.0,11.8,12.0,11.9,0.1999999999999993,0.01680672268907557,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07720000,SPXW,2026-09-24,P,7720.0,68.8,72.7,70.75,3.9000000000000057,0.055123674911660855,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07725000,SPXW,2026-09-24,C,7725.0,10.5,10.7,10.6,0.1999999999999993,0.01886792452830182,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07725000,SPXW,2026-09-24,P,7725.0,69.5,78.4,73.95,8.900000000000006,0.12035158891142671,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07730000,SPXW,2026-09-24,C,7730.0,9.3,9.5,9.4,0.1999999999999993,0.021276595744680774,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07730000,SPXW,2026-09-24,P,7730.0,73.9,82.2,78.05000000000001,8.299999999999997,0.10634208840486863,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07735000,SPXW,2026-09-24,C,7735.0,8.2,8.4,8.3,0.20000000000000107,0.0240963855421688,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07735000,SPXW,2026-09-24,P,7735.0,77.2,85.7,81.45,8.5,0.1043585021485574,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07740000,SPXW,2026-09-24,C,7740.0,7.2,7.4,7.300000000000001,0.20000000000000018,0.027397260273972626,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07740000,SPXW,2026-09-24,P,7740.0,81.2,90.0,85.6,8.799999999999997,0.10280373831775698,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07745000,SPXW,2026-09-24,C,7745.0,6.3,6.5,6.4,0.20000000000000018,0.03125000000000003,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07745000,SPXW,2026-09-24,P,7745.0,85.0,93.2,89.1,8.200000000000003,0.09203142536475874,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07750000,SPXW,2026-09-24,C,7750.0,5.5,5.6,5.55,0.09999999999999964,0.018018018018017955,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07750000,SPXW,2026-09-24,P,7750.0,90.0,97.8,93.9,7.799999999999997,0.08306709265175716,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07755000,SPXW,2026-09-24,C,7755.0,4.8,4.9,4.85,0.10000000000000053,0.02061855670103104,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07755000,SPXW,2026-09-24,P,7755.0,93.6,101.8,97.69999999999999,8.200000000000003,0.08393039918116688,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924C07760000,SPXW,2026-09-24,C,7760.0,4.1,4.3,4.199999999999999,0.20000000000000018,0.04761904761904767,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW260924P07760000,SPXW,2026-09-24,P,7760.0,97.9,106.6,102.25,8.699999999999989,0.08508557457212702,True,,unconfirmed_bid_size;unconfirmed_ask_size
