horizon_days,strike,known_price,added_noise,noisy_price
2.400000000000000000e+02,7.624188981224101553e+03,4.155394983213636806e+01,-4.388184029869258707e-01,4.111513142914944297e+01
2.400000000000000000e+02,7.687721122562259552e+03,3.727660742493219459e+01,1.798097298585212833e-01,3.745641715479071365e+01
2.400000000000000000e+02,7.751253263900417551e+03,3.340292570807378070e+01,-1.634315689703397245e-01,3.323949413910344219e+01
2.400000000000000000e+02,7.814785405238574640e+03,2.989963363836892540e+01,3.399411502518545625e-02,2.993362775339410931e+01
2.400000000000000000e+02,7.878317546576731729e+03,2.673557710706933221e+01,-2.775823029755671856e-01,2.645799480409376514e+01
2.400000000000000000e+02,7.941849687914887909e+03,2.388166631710117827e+01,-2.963689178374867561e-01,2.358529739926369118e+01
2.400000000000000000e+02,8.005381829253045908e+03,2.131081224165382082e+01,-4.982245342484341588e-01,2.081258770740538822e+01
2.400000000000000000e+02,8.068913970591203906e+03,1.899785428186856961e+01,-2.330043464435284095e-01,1.876484993542504043e+01
2.400000000000000000e+02,8.132446111929361905e+03,1.691948106406684360e+01,-7.155660615887016185e-02,1.684792445790797188e+01
2.400000000000000000e+02,8.195978253267518085e+03,1.505414613460314399e+01,-2.517288053888069310e-01,1.480241732921433773e+01
2.400000000000000000e+02,8.259510394605675174e+03,1.338198012736665987e+01,1.891887527795332868e-02,1.340089900264461242e+01
2.400000000000000000e+02,8.323042535943832263e+03,1.188470079878732122e+01,2.784517391814069764e-01,1.216315253796872753e+01
2.400000000000000000e+02,8.386574677281989352e+03,1.054552215076569155e+01,-3.469396007312429697e-01,1.019858255003444825e+01
2.400000000000000000e+02,8.450106818620148260e+03,9.349063695570009713e+00,-4.209476363252584452e-01,8.928116059244750602e+00
2.400000000000000000e+02,8.513638959958305350e+03,8.281260760082744810e+00,1.930987504618397743e-03,8.283191747587363096e+00
2.400000000000000000e+02,8.577171101296462439e+03,7.329276581059318119e+00,-1.832185157864951730e-01,7.146058065272822724e+00
2.400000000000000000e+02,8.640703242634619528e+03,6.481416809016806724e+00,2.240319430291730640e-01,6.705448752045979788e+00
2.400000000000000000e+02,8.704235383972776617e+03,5.727046916430154511e+00,-3.721315771475002254e-01,5.354915339282654507e+00
2.400000000000000000e+02,8.767767525310933706e+03,5.056512896104976562e+00,-7.577792568384988936e-02,4.980734970421126562e+00
2.400000000000000000e+02,8.831299666649092615e+03,4.461065537789608015e+00,4.217672343644089938e-01,4.882832772154016787e+00
2.400000000000000000e+02,8.894831807987249704e+03,3.932788484872929757e+00,-3.903784497698653544e-01,3.542410035103064292e+00
2.400000000000000000e+02,8.958363949325406793e+03,3.464530197866515948e+00,1.638103492373034209e-01,3.628340547103819258e+00
2.400000000000000000e+02,9.021896090663563882e+03,3.049839886637883524e+00,1.331919864009893928e-01,3.183031873038872916e+00
2.400000000000000000e+02,9.085428232001720971e+03,2.682907418313469350e+00,-6.085213800286959351e-02,2.622055280310599645e+00
2.400000000000000000e+02,9.148960373339878061e+03,2.358507161626228310e+00,2.635089956920261267e-01,2.622016157318254326e+00
3.000000000000000000e+02,3.892334088821456589e+03,2.161744883454342016e+03,-4.537572275166915636e-01,2.161291126226825327e+03
3.000000000000000000e+02,3.964141927426094298e+03,2.092898196080005164e+03,-2.129320542011907680e-01,2.092685264025803917e+03
3.000000000000000000e+02,4.035949766030732917e+03,2.024244828996105753e+03,4.899753229348686734e-01,2.024734804319040677e+03
3.000000000000000000e+02,4.107757604635370626e+03,1.955828839534446615e+03,-3.775025921952865904e-01,1.955451336942251373e+03
3.000000000000000000e+02,4.179565443240008790e+03,1.887700524625679009e+03,5.444677242471440692e-02,1.887754971398103635e+03
3.000000000000000000e+02,4.251373281844646954e+03,1.819916504007682761e+03,2.128992175249263541e-01,1.820129403225207625e+03
3.000000000000000000e+02,4.323181120449285118e+03,1.752539653909347635e+03,3.760095450658514915e-01,1.752915663454413561e+03
3.000000000000000000e+02,4.394988959053922372e+03,1.685638881276555821e+03,2.250990283250984270e-01,1.685863980304880897e+03
3.000000000000000000e+02,4.466796797658560536e+03,1.619288734609726816e+03,-1.744763248752867479e-02,1.619271286977239242e+03
3.000000000000000000e+02,4.538604636263198699e+03,1.553568853782018778e+03,-3.059646443429772100e-01,1.553262889137675757e+03
3.000000000000000000e+02,4.610412474867836863e+03,1.488563267452022956e+03,3.117867103067106793e-02,1.488594446123053558e+03
3.000000000000000000e+02,4.682220313472475027e+03,1.424359552540050572e+03,9.373771843508216239e-02,1.424453290258485595e+03
3.000000000000000000e+02,4.754028152077112281e+03,1.361047875407182801e+03,-5.722914119226940599e-02,1.360990646265990563e+03
3.000000000000000000e+02,4.825835990681750445e+03,1.298719938622355585e+03,2.761340584433639167e-01,1.298996072680798989e+03
3.000000000000000000e+02,4.897643829286388609e+03,1.237467860353198375e+03,1.170381090271119806e-01,1.237584898462225510e+03
3.000000000000000000e+02,4.969451667891025863e+03,1.177383015372469345e+03,4.054805907422256439e-01,1.177788495963211517e+03
3.000000000000000000e+02,5.041259506495664937e+03,1.118554867407089205e+03,-3.574898657301706084e-01,1.118197377541358946e+03
3.000000000000000000e+02,5.113067345100302191e+03,1.061069822111438953e+03,4.904370522957934853e-02,1.061118865816668631e+03
3.000000000000000000e+02,5.184875183704940355e+03,1.005010128418581189e+03,3.926933300540772498e-01,1.005402821748635233e+03
3.000000000000000000e+02,5.256683022309578519e+03,9.504528535566200844e+02,-2.299680765725029552e-01,9.502228854800475801e+02
3.000000000000000000e+02,5.328490860914215773e+03,8.974689537890044448e+02,-2.450315849023712023e-01,8.972239222041021094e+02
3.000000000000000000e+02,5.400298699518854846e+03,8.461224591431614499e+02,5.473829010660047345e-02,8.461771974332680202e+02
3.000000000000000000e+02,5.472106538123492101e+03,7.964697862341017753e+02,-3.595855487911699955e-01,7.961102006853105877e+02
3.000000000000000000e+02,5.543914376728130264e+03,7.485591889655006526e+02,2.810038909350360825e-01,7.488401928564356922e+02
3.000000000000000000e+02,5.615722215332768428e+03,7.024303525839982285e+02,-3.391610132925263477e-01,7.020911915707057460e+02
3.000000000000000000e+02,5.687530053937405683e+03,6.581141324336781508e+02,-4.986591696438654742e-01,6.576154732640343354e+02
3.000000000000000000e+02,5.759337892542044756e+03,6.156324349421747684e+02,-2.333701138043099421e-01,6.153990648283704559e+02
3.000000000000000000e+02,5.831145731146682010e+03,5.749982349724614323e+02,1.269782543986595069e-01,5.751252132268600690e+02
3.000000000000000000e+02,5.902953569751320174e+03,5.362157207699856372e+02,-3.379524369247728366e-01,5.358777683330608852e+02
3.000000000000000000e+02,5.974761408355958338e+03,4.992805553692337526e+02,-2.500640034757344310e-01,4.990304913657579959e+02
3.000000000000000000e+02,6.046569246960595592e+03,4.641802415149309127e+02,-4.367168194092815314e-01,4.637435246955216144e+02
3.000000000000000000e+02,6.118377085565234665e+03,4.308945758957229373e+02,7.247459364978736662e-02,4.309670504893727525e+02
3.000000000000000000e+02,6.190184924169871920e+03,3.993961777564027216e+02,1.538579527985989293e-01,3.995500357092013246e+02
3.000000000000000000e+02,6.261992762774510084e+03,3.696510767069225949e+02,3.135690641221563491e-01,3.699646457710447294e+02
3.000000000000000000e+02,6.333800601379149157e+03,3.416193447293412646e+02,-3.077435487479922571e-01,3.413116011805932999e+02
3.000000000000000000e+02,6.405608439983786411e+03,3.152557579362583056e+02,-3.117888214788367973e-01,3.149439691147794633e+02
3.000000000000000000e+02,6.477416278588424575e+03,2.905104744910763657e+02,-5.649494357498330288e-02,2.904539795475013761e+02
3.000000000000000000e+02,6.549224117193061829e+03,2.673297161957486878e+02,-2.275908687959791177e-01,2.671021253269527165e+02
3.000000000000000000e+02,6.621031955797699993e+03,2.456564425211095113e+02,3.391305704859682857e-01,2.459955730915954746e+02
3.000000000000000000e+02,6.692839794402337247e+03,2.254310072384832893e+02,2.599143314562036844e-01,2.256909215699394906e+02
3.000000000000000000e+02,6.764647633006975411e+03,2.065917892540953744e+02,-3.109863081720856126e-01,2.062808029459232841e+02
3.000000000000000000e+02,6.836455471611614485e+03,1.890757907019051345e+02,-1.025650771413724183e-01,1.889732256247637565e+02
3.000000000000000000e+02,6.908263310216251739e+03,1.728191967747818580e+02,-3.211780749463176710e-01,1.724980186998355407e+02
3.000000000000000000e+02,6.980071148820889903e+03,1.577578931349298728e+02,2.340446764422585701e-01,1.579919378113721393e+02
3.000000000000000000e+02,7.051878987425528976e+03,1.438279380158694494e+02,-4.270167395926579568e-01,1.434009212762767902e+02
3.000000000000000000e+02,7.123686826030166230e+03,1.309659872906418059e+02,4.365720792894883795e-01,1.314025593699312822e+02
3.000000000000000000e+02,7.195494664634804394e+03,1.191096718212245378e+02,1.744270635253970525e-01,1.192840988847499375e+02
3.000000000000000000e+02,7.267302503239441648e+03,1.081979273150138852e+02,4.225000271002159469e-01,1.086204273421140982e+02
3.000000000000000000e+02,7.339110341844079812e+03,9.817127769304045160e+01,-1.450038633703712998e-01,9.802627382967007463e+01
3.000000000000000000e+02,7.410918180448717067e+03,8.897207362305414335e+01,-9.974033243406621452e-02,8.887233329062007670e+01
3.000000000000000000e+02,7.482726019053355230e+03,8.054468839345486231e+01,5.734481838585159252e-02,8.060203321184071967e+01
3.000000000000000000e+02,7.554533857657994304e+03,7.283567370884759384e+01,7.935590648333146202e-02,7.291502961533092275e+01
3.000000000000000000e+02,7.626341696262631558e+03,6.579387828390986215e+01,3.172465116181099054e-01,6.611112479552797083e+01
3.000000000000000000e+02,7.698149534867270631e+03,5.937053231004631471e+01,4.875265377582337356e-01,5.985805884780454988e+01
3.000000000000000000e+02,7.769957373471907886e+03,5.351930098004140746e+01,7.623406601195981125e-03,5.352692438664260521e+01
3.000000000000000000e+02,7.841765212076546050e+03,4.819631029126526300e+01,2.977972952675691509e-01,4.849410758653283438e+01
3.000000000000000000e+02,7.913573050681183304e+03,4.336014831934011227e+01,-1.105554225511747868e-01,4.324959289678893981e+01
3.000000000000000000e+02,7.985380889285821468e+03,3.897184507255133212e+01,2.812587439789684396e-01,3.925310381653029879e+01
3.000000000000000000e+02,8.057188727890458722e+03,3.499483391293125578e+01,-1.851219829372060532e-01,3.480971192999405162e+01
3.000000000000000000e+02,8.128996566495096886e+03,3.139489737265540725e+01,-4.817469078242330172e-01,3.091315046483117257e+01
3.000000000000000000e+02,8.200804405099734140e+03,2.814010001253501514e+01,-3.881063383448689619e-01,2.775199367419014607e+01
3.000000000000000000e+02,8.272612243704374123e+03,2.520071077091796496e+01,2.213238198511868760e-02,2.522284315290308498e+01
3.000000000000000000e+02,8.344420082309010468e+03,2.254911704270790551e+01,1.566287188318387091e-01,2.270574576153974533e+01
3.000000000000000000e+02,8.416227920913650451e+03,2.015973251536763655e+01,-2.115523693118148696e-01,1.994818014605582235e+01
3.000000000000000000e+02,8.488035759518288614e+03,1.800890057641686326e+01,3.051005191710410847e-01,1.831400109558790490e+01
3.000000000000000000e+02,8.559843598122924959e+03,1.607479489899731107e+01,-1.063115046342402170e-01,1.596848339436307107e+01
3.000000000000000000e+02,8.631651436727563123e+03,1.433731861173049538e+01,-3.896800813789224049e-01,1.394763853035157375e+01
3.000000000000000000e+02,8.703459275332201287e+03,1.277800326868504044e+01,-4.849520235231919996e-01,1.229305124516184833e+01
3.000000000000000000e+02,8.775267113936839451e+03,1.137990865661291195e+01,3.415064784310147816e-01,1.172141513504392663e+01
3.000000000000000000e+02,8.847074952541475795e+03,1.012752431084862792e+01,4.409978440999597904e-01,1.056852215494858704e+01
3.000000000000000000e+02,8.918882791146113959e+03,9.006673459158349715e+00,-2.844683484605452506e-01,8.722205110697803576e+00
3.000000000000000000e+02,8.990690629750753942e+03,8.004419974653572467e+00,4.074967787187725454e-01,8.411916753372345568e+00
3.000000000000000000e+02,9.062498468355390287e+03,7.108978794632434983e+00,-4.129791785224090628e-01,6.695999616110025698e+00
3.000000000000000000e+02,9.134306306960030270e+03,6.309630151583576207e+00,1.664912177079760358e-01,6.476121369291552021e+00
3.000000000000000000e+02,9.206114145564668434e+03,5.596637865089917341e+00,-5.642828687315637470e-02,5.540209578216760633e+00
3.000000000000000000e+02,9.277921984169304778e+03,4.961171858318408567e+00,-3.465493924245105495e-01,4.614622465893898351e+00
3.000000000000000000e+02,9.349729822773942942e+03,4.395234989420359284e+00,2.367174204281823346e-01,4.631952409848541841e+00
3.000000000000000000e+02,9.421537661378581106e+03,3.891594225628871584e+00,1.332183609715970052e-01,4.024812586600468478e+00
3.000000000000000000e+02,9.493345499983219270e+03,3.443716135241089660e+00,5.327776689982188785e-03,3.449043911931071626e+00
3.000000000000000000e+02,9.565153338587855615e+03,3.045706629093679396e+00,-5.794026382095573968e-02,2.987766365272723768e+00
3.000000000000000000e+02,9.636961177192495597e+03,2.692254847682143293e+00,1.878782877850396771e-01,2.880133135467183081e+00
3.650000000000000000e+02,3.731310338790120113e+03,2.327505513595654520e+03,1.298823999347763491e-01,2.327635395995589079e+03
3.650000000000000000e+02,3.811453373183675922e+03,2.251236339225617485e+03,-1.703769260112297790e-02,2.251219301533016278e+03
3.650000000000000000e+02,3.891596407577231275e+03,2.175200437569663336e+03,2.237029487475277190e-01,2.175424140518410695e+03
3.650000000000000000e+02,3.971739441970786174e+03,2.099452884755907235e+03,-1.137676016650016608e-01,2.099339117154242103e+03
3.650000000000000000e+02,4.051882476364341528e+03,2.024056535701285611e+03,-3.864884618315588272e-01,2.023670047239454107e+03
3.650000000000000000e+02,4.132025510757896882e+03,1.949082010482108217e+03,-4.480363528388472405e-01,1.948633974129269291e+03
3.650000000000000000e+02,4.212168545151452236e+03,1.874607467893424200e+03,-4.638755410389421296e-01,1.874143592352385213e+03
3.650000000000000000e+02,4.292311579545007589e+03,1.800718159705237667e+03,2.046193466728172261e-01,1.800922779051910538e+03
3.650000000000000000e+02,4.372454613938562943e+03,1.727505768545980573e+03,-3.012696602645814625e-01,1.727204498885716021e+03
3.650000000000000000e+02,4.452597648332118297e+03,1.655067541594687100e+03,-2.039410930038461078e-01,1.654863600501683322e+03
3.650000000000000000e+02,4.532740682725673651e+03,1.583505240797011993e+03,-4.527891320121719687e-01,1.583052451664999808e+03
3.650000000000000000e+02,4.612883717119229004e+03,1.512923937674564968e+03,-4.760686828638631685e-01,1.512447868991701171e+03
3.650000000000000000e+02,4.693026751512785268e+03,1.443430686620504275e+03,-1.530868086510780435e-01,1.443277599811853179e+03
3.650000000000000000e+02,4.773169785906339712e+03,1.375133114639877931e+03,2.714826526102867010e-01,1.375404597292488234e+03
3.650000000000000000e+02,4.853312820299895066e+03,1.308137967701115031e+03,-9.017612245654005321e-02,1.308047791578658462e+03
3.650000000000000000e+02,4.933455854693450419e+03,1.242549654234971968e+03,2.547833226276829954e-02,1.242575132567234732e+03
3.650000000000000000e+02,5.013598889087005773e+03,1.178468824973071605e+03,8.753960587626041789e-02,1.178556364578947978e+03
3.650000000000000000e+02,5.093741923480561127e+03,1.115991025466889823e+03,3.676955693647543377e-02,1.116027795023826229e+03
3.650000000000000000e+02,5.173884957874116481e+03,1.055205453536527330e+03,-4.613841513163076113e-01,1.054744069385211105e+03
3.650000000000000000e+02,5.254027992267671834e+03,9.961938488692485407e+02,1.517918922358117984e-01,9.963456407614843329e+02
3.650000000000000000e+02,5.334171026661227188e+03,9.390295363357045062e+02,1.579787411160582522e-02,9.390453342098161329e+02
3.650000000000000000e+02,5.414314061054783451e+03,8.837766386253060773e+02,1.830917436047208025e-01,8.839597303689107548e+02
3.650000000000000000e+02,5.494457095448337896e+03,8.304894678061946252e+02,4.877716761029208259e-01,8.309772394822975912e+02
3.650000000000000000e+02,5.574600129841893249e+03,7.792120996390376604e+02,-3.550231974823699899e-01,7.788570764415552503e+02
3.650000000000000000e+02,5.654743164235448603e+03,7.299781291237836740e+02,5.166084714933727451e-02,7.300297899709330522e+02
3.650000000000000000e+02,5.734886198629003957e+03,6.828106009929801985e+02,-3.046883244564372317e-01,6.825059126685237061e+02
3.650000000000000000e+02,5.815029233022559310e+03,6.377221047952366462e+02,-2.413863727295029182e-01,6.374807184225071524e+02
3.650000000000000000e+02,5.895172267416114664e+03,5.947150209027158780e+02,1.673227177950563638e-01,5.948823436205109374e+02
3.650000000000000000e+02,5.975315301809670018e+03,5.537819012505106002e+02,-4.197579900622963045e-01,5.533621432604483061e+02
3.650000000000000000e+02,6.055458336203225372e+03,5.149059668610238987e+02,3.857359249004398416e-01,5.152917027859243717e+02
3.650000000000000000e+02,6.135601370596781635e+03,4.780617031813117137e+02,1.617786307534225809e-01,4.782234818120651312e+02
3.650000000000000000e+02,6.215744404990336989e+03,4.432155339015530444e+02,2.222472511133708473e-01,4.434377811526663891e+02
3.650000000000000000e+02,6.295887439383892342e+03,4.103265541486266557e+02,3.986032708909655886e-01,4.107251574195176431e+02
3.650000000000000000e+02,6.376030473777447696e+03,3.793473046704516491e+02,3.557819658116813111e-01,3.797030866362633219e+02
3.650000000000000000e+02,6.456173508171002140e+03,3.502245697508087687e+02,4.451790058843284603e-01,3.506697487566930818e+02
3.650000000000000000e+02,6.536316542564557494e+03,3.229001830275406064e+02,1.534550207250715559e-01,3.230536380482656682e+02
3.650000000000000000e+02,6.616459576958112848e+03,2.973118270401810150e+02,-8.379896825065902277e-03,2.973034471433559247e+02
3.650000000000000000e+02,6.696602611351668202e+03,2.733938141243004338e+02,-4.854713734560922589e-03,2.733889594105658603e+02
3.650000000000000000e+02,6.776745645745223555e+03,2.510778381256982357e+02,-2.770786518754384531e-01,2.508007594738228079e+02
3.650000000000000000e+02,6.856888680138778000e+03,2.302936882651417818e+02,-1.529378476587742730e-01,2.301407504174830194e+02
3.650000000000000000e+02,6.937031714532333353e+03,2.109699182908132116e+02,1.140934529864080504e-01,2.110840117437996071e+02
3.650000000000000000e+02,7.017174748925888707e+03,1.930344657691703105e+02,6.727699477313098253e-02,1.931017427639434345e+02
3.650000000000000000e+02,7.097317783319444061e+03,1.764152179535167306e+02,-3.568858473633791384e-01,1.760583321061533582e+02
3.650000000000000000e+02,7.177460817713000324e+03,1.610405221106839235e+02,-6.181207072481031961e-02,1.609787100399591111e+02
3.650000000000000000e+02,7.257603852106555678e+03,1.468396394657231667e+02,2.975169267926596195e-01,1.471371563925158341e+02
3.650000000000000000e+02,7.337746886500111032e+03,1.337431430353644828e+02,3.734270837688402622e-03,1.337468773062021796e+02
3.650000000000000000e+02,7.417889920893666385e+03,1.216832605626361783e+02,-1.290121379667458212e-01,1.215542484246694386e+02
3.650000000000000000e+02,7.498032955287221739e+03,1.105941645414593495e+02,1.693077092323012067e-01,1.107634722506916489e+02
3.650000000000000000e+02,7.578175989680777093e+03,1.004122119395921118e+02,4.414349042107760246e-01,1.008536468438028919e+02
3.650000000000000000e+02,7.658319024074333356e+03,9.107613670185742194e+01,-4.663264200592495135e-01,9.060981028179817542e+01
3.650000000000000000e+02,7.738462058467888710e+03,8.252719845622902994e+01,3.867565599161594259e-01,8.291395501614519503e+01
3.650000000000000000e+02,7.818605092861444064e+03,7.470929106740334191e+01,1.560292513330059361e-01,7.486532031873635162e+01
3.650000000000000000e+02,7.898748127254999417e+03,6.756901480055262255e+01,7.935411790263735554e-02,6.764836891845526168e+01
3.650000000000000000e+02,7.978891161648553862e+03,6.105571588708642139e+01,-4.391363551740978810e-01,6.061657953191232195e+01
3.650000000000000000e+02,8.059034196042109215e+03,5.512149723858090056e+01,1.287903259115052990e-01,5.525028756449240319e+01
3.650000000000000000e+02,8.139177230435664569e+03,4.972120394841181223e+01,-1.866519301877515025e-01,4.953455201822406195e+01
3.650000000000000000e+02,8.219320264829220832e+03,4.481238706554967166e+01,3.479114264130789280e-01,4.516029849196274881e+01
3.650000000000000000e+02,8.299463299222776186e+03,4.035524893297048266e+01,-1.556432205867480656e-01,4.019960571238373603e+01
3.650000000000000000e+02,8.379606333616329721e+03,3.631257316454139072e+01,3.017645051952644319e-02,3.634274961506091728e+01
3.650000000000000000e+02,8.459749368009885075e+03,3.264964209794942462e+01,4.920274004810488711e-01,3.314166949843047405e+01
3.650000000000000000e+02,8.539892402403440428e+03,2.933414431508691678e+01,-3.617847519420687163e-01,2.897235956314484895e+01
3.650000000000000000e+02,8.620035436796995782e+03,2.633607457175929767e+01,3.710332707119173845e-01,2.670710784247121339e+01
3.650000000000000000e+02,8.700178471190551136e+03,2.362762823110995214e+01,-4.361852133457755354e-01,2.319144301776417549e+01
3.650000000000000000e+02,8.780321505584106490e+03,2.118309205404528939e+01,2.266773805351041116e-01,2.140976943458039372e+01
3.650000000000000000e+02,8.860464539977661843e+03,1.897873296865631687e+01,4.740409856232117303e-01,1.945277395427952882e+01
3.650000000000000000e+02,8.940607574371219016e+03,1.699268622168824550e+01,-1.238275333950102919e-01,1.686885868829323698e+01
3.650000000000000000e+02,9.020750608764774370e+03,1.520484411035167227e+01,-1.250583670078159182e-01,1.507978574334385691e+01
3.650000000000000000e+02,9.100893643158329724e+03,1.359674630337434564e+01,2.488359881069743818e-01,1.384558229148131936e+01
3.650000000000000000e+02,9.181036677551885077e+03,1.215147258682074494e+01,-4.169433695469774159e-01,1.173452921727376719e+01
3.650000000000000000e+02,9.261179711945440431e+03,1.085353871304408813e+01,-4.080204155851882009e-01,1.044551829745890004e+01
3.650000000000000000e+02,9.341322746338995785e+03,9.688795890046577597e+00,1.260744933571851245e-01,9.814870383403762943e+00
3.650000000000000000e+02,9.421465780732549320e+03,8.644334323043693757e+00,-4.519245348268587925e-01,8.192409788216835409e+00
3.650000000000000000e+02,9.501608815126104673e+03,7.708391109517350515e+00,2.558240052369751272e-01,7.964215114754325420e+00
3.650000000000000000e+02,9.581751849519660027e+03,6.870262692650669578e+00,2.675643920481752813e-01,7.137827084698844970e+00
3.650000000000000000e+02,9.661894883913217200e+03,6.120221994852258263e+00,-8.154206774739536367e-02,6.038679927104863232e+00
3.650000000000000000e+02,9.742037918306772553e+03,5.449440282079294207e+00,4.536142729369658788e-01,5.903054555016259641e+00
3.650000000000000000e+02,9.822180952700326088e+03,4.849913749825503828e+00,-2.145679563854596683e-02,4.828456954186957972e+00
3.650000000000000000e+02,9.902323987093883261e+03,4.314394771897894998e+00,-6.722206108882455844e-02,4.247172710809070217e+00
3.650000000000000000e+02,9.982467021487436796e+03,3.836327712451819139e+00,1.577930253102972635e-01,3.994120737762116402e+00
3.650000000000000000e+02,1.006261005588099215e+04,3.409789169163410349e+00,-2.983479432659730257e-02,3.379954374836812825e+00
3.650000000000000000e+02,1.014275309027454750e+04,3.029432489980003140e+00,-3.419661888888357870e-01,2.687466301091167242e+00
